Plan ID*,Rating Area ID*,Tobacco*,Age*,Standard Rate*,Tobacco Rate*
49316MN1070001,Rating Area 3,No Preference,24,322.82,
49316MN1070001,Rating Area 3,No Preference,25,324.11,
49316MN1070001,Rating Area 3,No Preference,26,330.57,
49316MN1070001,Rating Area 3,No Preference,27,338.32,
49316MN1070001,Rating Area 3,No Preference,28,350.91,
49316MN1070001,Rating Area 3,No Preference,29,361.24,
49316MN1070001,Rating Area 3,No Preference,30,366.4,
49316MN1070001,Rating Area 3,No Preference,31,374.15,
49316MN1070001,Rating Area 3,No Preference,32,381.9,
49316MN1070001,Rating Area 3,No Preference,33,386.74,
49316MN1070001,Rating Area 3,No Preference,34,391.91,
49316MN1070001,Rating Area 3,No Preference,35,394.49,
49316MN1070001,Rating Area 3,No Preference,36,397.07,
49316MN1070001,Rating Area 3,No Preference,37,399.65,
49316MN1070001,Rating Area 3,No Preference,38,402.24,
49316MN1070001,Rating Area 3,No Preference,39,407.4,
49316MN1070001,Rating Area 3,No Preference,40,412.57,
49316MN1070001,Rating Area 3,No Preference,41,420.32,
49316MN1070001,Rating Area 3,No Preference,42,427.74,
49316MN1070001,Rating Area 3,No Preference,43,438.07,
49316MN1070001,Rating Area 3,No Preference,44,450.98,
49316MN1070001,Rating Area 3,No Preference,45,466.16,
49316MN1070001,Rating Area 3,No Preference,46,484.23,
49316MN1070001,Rating Area 3,No Preference,47,504.57,
49316MN1070001,Rating Area 3,No Preference,48,527.82,
49316MN1070001,Rating Area 3,No Preference,49,550.74,
49316MN1070001,Rating Area 3,No Preference,50,576.56,
49316MN1070001,Rating Area 3,No Preference,51,602.06,
49316MN1070001,Rating Area 3,No Preference,52,630.15,
49316MN1070001,Rating Area 3,No Preference,53,658.56,
49316MN1070001,Rating Area 3,No Preference,54,689.23,
49316MN1070001,Rating Area 3,No Preference,55,719.89,
49316MN1070001,Rating Area 3,No Preference,56,753.15,
49316MN1070001,Rating Area 3,No Preference,57,786.72,
49316MN1070001,Rating Area 3,No Preference,58,822.55,
49316MN1070001,Rating Area 3,No Preference,59,840.31,
49316MN1070001,Rating Area 3,No Preference,60,876.14,
49316MN1070001,Rating Area 3,No Preference,61,907.13,
49316MN1070001,Rating Area 3,No Preference,62,927.47,
49316MN1070001,Rating Area 3,No Preference,63,952.97,
49316MN1070001,Rating Area 3,No Preference,64 and over,968.46,
49316MN1070001,Rating Area 4,No Preference,0-14,284.15,
49316MN1070001,Rating Area 4,No Preference,15,284.15,
49316MN1070001,Rating Area 4,No Preference,16,284.15,
49316MN1070001,Rating Area 4,No Preference,17,284.15,
49316MN1070001,Rating Area 4,No Preference,18,284.15,
49316MN1070001,Rating Area 4,No Preference,19,284.15,
49316MN1070001,Rating Area 4,No Preference,20,284.15,
49316MN1070001,Rating Area 4,No Preference,21,319.27,
49316MN1070001,Rating Area 4,No Preference,22,319.27,
49316MN1070001,Rating Area 4,No Preference,23,319.27,
49316MN1070001,Rating Area 4,No Preference,24,319.27,
49316MN1070001,Rating Area 4,No Preference,25,320.55,
49316MN1070001,Rating Area 4,No Preference,26,326.93,
49316MN1070001,Rating Area 4,No Preference,27,334.59,
49316MN1070001,Rating Area 4,No Preference,28,347.05,
49316MN1070001,Rating Area 4,No Preference,29,357.26,
49316MN1070001,Rating Area 4,No Preference,30,362.37,
49316MN1070001,Rating Area 4,No Preference,31,370.03,
49316MN1070001,Rating Area 4,No Preference,32,377.69,
49316MN1070001,Rating Area 4,No Preference,33,382.48,
49316MN1070001,Rating Area 4,No Preference,34,387.59,
49316MN1070001,Rating Area 4,No Preference,35,390.15,
49316MN1070001,Rating Area 4,No Preference,36,392.7,
49316MN1070001,Rating Area 4,No Preference,37,395.25,
49316MN1070001,Rating Area 4,No Preference,38,397.81,
49316MN1070001,Rating Area 4,No Preference,39,402.92,
49316MN1070001,Rating Area 4,No Preference,40,408.03,
49316MN1070001,Rating Area 4,No Preference,41,415.69,
49316MN1070001,Rating Area 4,No Preference,42,423.03,
49316MN1070001,Rating Area 4,No Preference,43,433.25,
49316MN1070001,Rating Area 4,No Preference,44,446.02,
49316MN1070001,Rating Area 4,No Preference,45,461.02,
49316MN1070001,Rating Area 4,No Preference,46,478.9,
49316MN1070001,Rating Area 4,No Preference,47,499.02,
49316MN1070001,Rating Area 4,No Preference,48,522,
49316MN1070001,Rating Area 4,No Preference,49,544.67,
49316MN1070001,Rating Area 4,No Preference,50,570.21,
49316MN1070001,Rating Area 4,No Preference,51,595.44,
49316MN1070001,Rating Area 4,No Preference,52,623.21,
49316MN1070001,Rating Area 4,No Preference,53,651.31,
49316MN1070001,Rating Area 4,No Preference,54,681.64,
49316MN1070001,Rating Area 4,No Preference,55,711.97,
49316MN1070001,Rating Area 4,No Preference,56,744.85,
49316MN1070001,Rating Area 4,No Preference,57,778.06,
49316MN1070001,Rating Area 4,No Preference,58,813.5,
49316MN1070001,Rating Area 4,No Preference,59,831.06,
49316MN1070001,Rating Area 4,No Preference,60,866.5,
49316MN1070001,Rating Area 4,No Preference,61,897.15,
49316MN1070001,Rating Area 4,No Preference,62,917.26,
49316MN1070001,Rating Area 4,No Preference,63,942.48,
49316MN1070001,Rating Area 4,No Preference,64 and over,957.81,
49316MN1070001,Rating Area 5,No Preference,0-14,268.33,
49316MN1070001,Rating Area 5,No Preference,15,268.33,
49316MN1070001,Rating Area 5,No Preference,16,268.33,
49316MN1070001,Rating Area 5,No Preference,17,268.33,
49316MN1070001,Rating Area 5,No Preference,18,268.33,
49316MN1070001,Rating Area 5,No Preference,19,268.33,
49316MN1070001,Rating Area 5,No Preference,20,268.33,
49316MN1070001,Rating Area 5,No Preference,21,301.5,
49316MN1070001,Rating Area 5,No Preference,22,301.5,
