Plan ID*,Rating Area ID*,Tobacco*,Age*,Standard Rate*,Tobacco Rate*
49316MN1070001,Rating Area 3,No Preference,58,834.34,
49316MN1070001,Rating Area 3,No Preference,59,852.35,
49316MN1070001,Rating Area 3,No Preference,60,888.7,
49316MN1070001,Rating Area 3,No Preference,61,920.14,
49316MN1070001,Rating Area 3,No Preference,62,940.76,
49316MN1070001,Rating Area 3,No Preference,63,966.63,
49316MN1070001,Rating Area 3,No Preference,64 and over,982.35,
49316MN1070001,Rating Area 4,No Preference,0-14,288.22,
49316MN1070001,Rating Area 4,No Preference,15,288.22,
49316MN1070001,Rating Area 4,No Preference,16,288.22,
49316MN1070001,Rating Area 4,No Preference,17,288.22,
49316MN1070001,Rating Area 4,No Preference,18,288.22,
49316MN1070001,Rating Area 4,No Preference,19,288.22,
49316MN1070001,Rating Area 4,No Preference,20,288.22,
49316MN1070001,Rating Area 4,No Preference,21,323.85,
49316MN1070001,Rating Area 4,No Preference,22,323.85,
49316MN1070001,Rating Area 4,No Preference,23,323.85,
49316MN1070001,Rating Area 4,No Preference,24,323.85,
49316MN1070001,Rating Area 4,No Preference,25,325.14,
49316MN1070001,Rating Area 4,No Preference,26,331.62,
49316MN1070001,Rating Area 4,No Preference,27,339.39,
49316MN1070001,Rating Area 4,No Preference,28,352.02,
49316MN1070001,Rating Area 4,No Preference,29,362.38,
49316MN1070001,Rating Area 4,No Preference,30,367.56,
49316MN1070001,Rating Area 4,No Preference,31,375.34,
49316MN1070001,Rating Area 4,No Preference,32,383.11,
49316MN1070001,Rating Area 4,No Preference,33,387.97,
49316MN1070001,Rating Area 4,No Preference,34,393.15,
49316MN1070001,Rating Area 4,No Preference,35,395.74,
49316MN1070001,Rating Area 4,No Preference,36,398.33,
49316MN1070001,Rating Area 4,No Preference,37,400.92,
49316MN1070001,Rating Area 4,No Preference,38,403.51,
49316MN1070001,Rating Area 4,No Preference,39,408.69,
49316MN1070001,Rating Area 4,No Preference,40,413.87,
49316MN1070001,Rating Area 4,No Preference,41,421.65,
49316MN1070001,Rating Area 4,No Preference,42,429.1,
49316MN1070001,Rating Area 4,No Preference,43,439.46,
49316MN1070001,Rating Area 4,No Preference,44,452.41,
49316MN1070001,Rating Area 4,No Preference,45,467.63,
49316MN1070001,Rating Area 4,No Preference,46,485.77,
49316MN1070001,Rating Area 4,No Preference,47,506.17,
49316MN1070001,Rating Area 4,No Preference,48,529.49,
49316MN1070001,Rating Area 4,No Preference,49,552.48,
49316MN1070001,Rating Area 4,No Preference,50,578.39,
49316MN1070001,Rating Area 4,No Preference,51,603.97,
49316MN1070001,Rating Area 4,No Preference,52,632.15,
49316MN1070001,Rating Area 4,No Preference,53,660.64,
49316MN1070001,Rating Area 4,No Preference,54,691.41,
49316MN1070001,Rating Area 4,No Preference,55,722.18,
49316MN1070001,Rating Area 4,No Preference,56,755.53,
49316MN1070001,Rating Area 4,No Preference,57,789.21,
49316MN1070001,Rating Area 4,No Preference,58,825.16,
49316MN1070001,Rating Area 4,No Preference,59,842.97,
49316MN1070001,Rating Area 4,No Preference,60,878.92,
49316MN1070001,Rating Area 4,No Preference,61,910.01,
49316MN1070001,Rating Area 4,No Preference,62,930.41,
49316MN1070001,Rating Area 4,No Preference,63,955.99,
49316MN1070001,Rating Area 4,No Preference,64 and over,971.55,
49316MN1070001,Rating Area 5,No Preference,0-14,272.18,
49316MN1070001,Rating Area 5,No Preference,15,272.18,
49316MN1070001,Rating Area 5,No Preference,16,272.18,
49316MN1070001,Rating Area 5,No Preference,17,272.18,
49316MN1070001,Rating Area 5,No Preference,18,272.18,
49316MN1070001,Rating Area 5,No Preference,19,272.18,
49316MN1070001,Rating Area 5,No Preference,20,272.18,
49316MN1070001,Rating Area 5,No Preference,21,305.82,
49316MN1070001,Rating Area 5,No Preference,22,305.82,
49316MN1070001,Rating Area 5,No Preference,23,305.82,
49316MN1070001,Rating Area 5,No Preference,24,305.82,
49316MN1070001,Rating Area 5,No Preference,25,307.04,
49316MN1070001,Rating Area 5,No Preference,26,313.16,
49316MN1070001,Rating Area 5,No Preference,27,320.5,
49316MN1070001,Rating Area 5,No Preference,28,332.43,
49316MN1070001,Rating Area 5,No Preference,29,342.21,
49316MN1070001,Rating Area 5,No Preference,30,347.11,
49316MN1070001,Rating Area 5,No Preference,31,354.45,
49316MN1070001,Rating Area 5,No Preference,32,361.79,
49316MN1070001,Rating Area 5,No Preference,33,366.37,
49316MN1070001,Rating Area 5,No Preference,34,371.27,
49316MN1070001,Rating Area 5,No Preference,35,373.71,
49316MN1070001,Rating Area 5,No Preference,36,376.16,
49316MN1070001,Rating Area 5,No Preference,37,378.61,
49316MN1070001,Rating Area 5,No Preference,38,381.05,
49316MN1070001,Rating Area 5,No Preference,39,385.95,
49316MN1070001,Rating Area 5,No Preference,40,390.84,
49316MN1070001,Rating Area 5,No Preference,41,398.18,
49316MN1070001,Rating Area 5,No Preference,42,405.21,
49316MN1070001,Rating Area 5,No Preference,43,415,
49316MN1070001,Rating Area 5,No Preference,44,427.23,
49316MN1070001,Rating Area 5,No Preference,45,441.6,
49316MN1070001,Rating Area 5,No Preference,46,458.73,
49316MN1070001,Rating Area 5,No Preference,47,478,
49316MN1070001,Rating Area 5,No Preference,48,500.02,
49316MN1070001,Rating Area 5,No Preference,49,521.73,
49316MN1070001,Rating Area 5,No Preference,50,546.2,
49316MN1070001,Rating Area 5,No Preference,51,570.36,
49316MN1070001,Rating Area 5,No Preference,52,596.96,
49316MN1070001,Rating Area 5,No Preference,53,623.87,
49316MN1070001,Rating Area 5,No Preference,54,652.93,
49316MN1070001,Rating Area 5,No Preference,55,681.98,
49316MN1070001,Rating Area 5,No Preference,56,713.48,
49316MN1070001,Rating Area 5,No Preference,57,745.28,
49316MN1070001,Rating Area 5,No Preference,58,779.23,
49316MN1070001,Rating Area 5,No Preference,59,796.05,
49316MN1070001,Rating Area 5,No Preference,60,830,
49316MN1070001,Rating Area 5,No Preference,61,859.36,
49316MN1070001,Rating Area 5,No Preference,62,878.62,
49316MN1070001,Rating Area 5,No Preference,63,902.78,
49316MN1070001,Rating Area 5,No Preference,64 and over,917.46,
49316MN1070001,Rating Area 6,No Preference,0-14,262.29,
49316MN1070001,Rating Area 6,No Preference,15,262.29,
49316MN1070001,Rating Area 6,No Preference,16,262.29,
49316MN1070001,Rating Area 6,No Preference,17,262.29,
49316MN1070001,Rating Area 6,No Preference,18,262.29,
49316MN1070001,Rating Area 6,No Preference,19,262.29,
49316MN1070001,Rating Area 6,No Preference,20,262.29,
49316MN1070001,Rating Area 6,No Preference,21,294.71,
49316MN1070001,Rating Area 6,No Preference,22,294.71,
49316MN1070001,Rating Area 6,No Preference,23,294.71,
49316MN1070001,Rating Area 6,No Preference,24,294.71,
49316MN1070001,Rating Area 6,No Preference,25,295.88,
49316MN1070001,Rating Area 6,No Preference,26,301.78,
49316MN1070001,Rating Area 6,No Preference,27,308.85,
49316MN1070001,Rating Area 6,No Preference,28,320.34,
49316MN1070001,Rating Area 6,No Preference,29,329.78,
49316MN1070001,Rating Area 6,No Preference,30,334.49,
49316MN1070001,Rating Area 6,No Preference,31,341.56,
49316MN1070001,Rating Area 6,No Preference,32,348.64,
49316MN1070001,Rating Area 6,No Preference,33,353.06,
49316MN1070001,Rating Area 6,No Preference,34,357.77,
49316MN1070001,Rating Area 6,No Preference,35,360.13,
49316MN1070001,Rating Area 6,No Preference,36,362.49,
49316MN1070001,Rating Area 6,No Preference,37,364.85,
49316MN1070001,Rating Area 6,No Preference,38,367.2,
49316MN1070001,Rating Area 6,No Preference,39,371.92,
49316MN1070001,Rating Area 6,No Preference,40,376.63,
49316MN1070001,Rating Area 6,No Preference,41,383.71,
49316MN1070001,Rating Area 6,No Preference,42,390.48,
49316MN1070001,Rating Area 6,No Preference,43,399.92,
49316MN1070001,Rating Area 6,No Preference,44,411.7,
49316MN1070001,Rating Area 6,No Preference,45,425.55,
49316MN1070001,Rating Area 6,No Preference,46,442.06,
49316MN1070001,Rating Area 6,No Preference,47,460.62,
49316MN1070001,Rating Area 6,No Preference,48,481.84,
49316MN1070001,Rating Area 6,No Preference,49,502.77,
49316MN1070001,Rating Area 6,No Preference,50,526.34,
49316MN1070001,Rating Area 6,No Preference,51,549.63,
49316MN1070001,Rating Area 6,No Preference,52,575.26,
49316MN1070001,Rating Area 6,No Preference,53,601.2,
49316MN1070001,Rating Area 6,No Preference,54,629.2,
49316MN1070001,Rating Area 6,No Preference,55,657.19,
49316MN1070001,Rating Area 6,No Preference,56,687.55,
49316MN1070001,Rating Area 6,No Preference,57,718.2,
49316MN1070001,Rating Area 6,No Preference,58,750.91,
49316MN1070001,Rating Area 6,No Preference,59,767.12,
49316MN1070001,Rating Area 6,No Preference,60,799.83,
49316MN1070001,Rating Area 6,No Preference,61,828.12,
49316MN1070001,Rating Area 6,No Preference,62,846.69,
49316MN1070001,Rating Area 6,No Preference,63,869.97,
49316MN1070001,Rating Area 6,No Preference,64 and over,884.13,
49316MN1070001,Rating Area 7,No Preference,0-14,259.08,
49316MN1070001,Rating Area 7,No Preference,15,259.08,
49316MN1070001,Rating Area 7,No Preference,16,259.08,
49316MN1070001,Rating Area 7,No Preference,17,259.08,
49316MN1070001,Rating Area 7,No Preference,18,259.08,
49316MN1070001,Rating Area 7,No Preference,19,259.08,
49316MN1070001,Rating Area 7,No Preference,20,259.08,
49316MN1070001,Rating Area 7,No Preference,21,291.1,
49316MN1070001,Rating Area 7,No Preference,22,291.1,
49316MN1070001,Rating Area 7,No Preference,23,291.1,
49316MN1070001,Rating Area 7,No Preference,24,291.1,
49316MN1070001,Rating Area 7,No Preference,25,292.26,
49316MN1070001,Rating Area 7,No Preference,26,298.09,
49316MN1070001,Rating Area 7,No Preference,27,305.07,
49316MN1070001,Rating Area 7,No Preference,28,316.43,
49316MN1070001,Rating Area 7,No Preference,29,325.74,
49316MN1070001,Rating Area 7,No Preference,30,330.4,
49316MN1070001,Rating Area 7,No Preference,31,337.39,
49316MN1070001,Rating Area 7,No Preference,32,344.37,
49316MN1070001,Rating Area 7,No Preference,33,348.74,
49316MN1070001,Rating Area 7,No Preference,34,353.4,
49316MN1070001,Rating Area 7,No Preference,35,355.72,
49316MN1070001,Rating Area 7,No Preference,36,358.05,
49316MN1070001,Rating Area 7,No Preference,37,360.38,
49316MN1070001,Rating Area 7,No Preference,38,362.71,
49316MN1070001,Rating Area 7,No Preference,39,367.37,
49316MN1070001,Rating Area 7,No Preference,40,372.03,
49316MN1070001,Rating Area 7,No Preference,41,379.01,
49316MN1070001,Rating Area 7,No Preference,42,385.71,
49316MN1070001,Rating Area 7,No Preference,43,395.02,
49316MN1070001,Rating Area 7,No Preference,44,406.67,
49316MN1070001,Rating Area 7,No Preference,45,420.35,
49316MN1070001,Rating Area 7,No Preference,46,436.65,
49316MN1070001,Rating Area 7,No Preference,47,454.99,
49316MN1070001,Rating Area 7,No Preference,48,475.95,
49316MN1070001,Rating Area 7,No Preference,49,496.62,
49316MN1070001,Rating Area 7,No Preference,50,519.91,
49316MN1070001,Rating Area 7,No Preference,51,542.9,
49316MN1070001,Rating Area 7,No Preference,52,568.23,
49316MN1070001,Rating Area 7,No Preference,53,593.84,
49316MN1070001,Rating Area 7,No Preference,54,621.5,
49316MN1070001,Rating Area 7,No Preference,55,649.15,
49316MN1070001,Rating Area 7,No Preference,56,679.14,
49316MN1070001,Rating Area 7,No Preference,57,709.41,
49316MN1070001,Rating Area 7,No Preference,58,741.72,
49316MN1070001,Rating Area 7,No Preference,59,757.73,
49316MN1070001,Rating Area 7,No Preference,60,790.05,
49316MN1070001,Rating Area 7,No Preference,61,817.99,
49316MN1070001,Rating Area 7,No Preference,62,836.33,
49316MN1070001,Rating Area 7,No Preference,63,859.33,
49316MN1070001,Rating Area 7,No Preference,64 and over,873.3,
49316MN1070001,Rating Area 8,No Preference,0-14,256.41,
49316MN1070001,Rating Area 8,No Preference,15,256.41,
49316MN1070001,Rating Area 8,No Preference,16,256.41,
49316MN1070001,Rating Area 8,No Preference,17,256.41,
49316MN1070001,Rating Area 8,No Preference,18,256.41,
49316MN1070001,Rating Area 8,No Preference,19,256.41,
49316MN1070001,Rating Area 8,No Preference,20,256.41,
49316MN1070001,Rating Area 8,No Preference,21,288.1,
49316MN1070001,Rating Area 8,No Preference,22,288.1,
49316MN1070001,Rating Area 8,No Preference,23,288.1,
49316MN1070001,Rating Area 8,No Preference,24,288.1,
49316MN1070001,Rating Area 8,No Preference,25,289.25,
49316MN1070001,Rating Area 8,No Preference,26,295.01,
49316MN1070001,Rating Area 8,No Preference,27,301.92,
49316MN1070001,Rating Area 8,No Preference,28,313.16,
49316MN1070001,Rating Area 8,No Preference,29,322.38,
49316MN1070001,Rating Area 8,No Preference,30,326.99,
49316MN1070001,Rating Area 8,No Preference,31,333.9,
49316MN1070001,Rating Area 8,No Preference,32,340.82,
49316MN1070001,Rating Area 8,No Preference,33,345.14,
49316MN1070001,Rating Area 8,No Preference,34,349.75,
49316MN1070001,Rating Area 8,No Preference,35,352.05,
49316MN1070001,Rating Area 8,No Preference,36,354.36,
49316MN1070001,Rating Area 8,No Preference,37,356.66,
49316MN1070001,Rating Area 8,No Preference,38,358.97,
49316MN1070001,Rating Area 8,No Preference,39,363.58,
49316MN1070001,Rating Area 8,No Preference,40,368.19,
49316MN1070001,Rating Area 8,No Preference,41,375.1,
49316MN1070001,Rating Area 8,No Preference,42,381.73,
49316MN1070001,Rating Area 8,No Preference,43,390.95,
49316MN1070001,Rating Area 8,No Preference,44,402.47,
49316MN1070001,Rating Area 8,No Preference,45,416.01,
49316MN1070001,Rating Area 8,No Preference,46,432.14,
49316MN1070001,Rating Area 8,No Preference,47,450.29,
49316MN1070001,Rating Area 8,No Preference,48,471.04,
49316MN1070001,Rating Area 8,No Preference,49,491.49,
49316MN1070001,Rating Area 8,No Preference,50,514.54,
49316MN1070001,Rating Area 8,No Preference,51,537.3,
49316MN1070001,Rating Area 8,No Preference,52,562.36,
49316MN1070001,Rating Area 8,No Preference,53,587.72,
49316MN1070001,Rating Area 8,No Preference,54,615.09,
49316MN1070001,Rating Area 8,No Preference,55,642.45,
49316MN1070001,Rating Area 8,No Preference,56,672.13,
49316MN1070001,Rating Area 8,No Preference,57,702.09,
49316MN1070001,Rating Area 8,No Preference,58,734.07,
49316MN1070001,Rating Area 8,No Preference,59,749.91,
49316MN1070001,Rating Area 8,No Preference,60,781.89,
49316MN1070001,Rating Area 8,No Preference,61,809.55,
49316MN1070001,Rating Area 8,No Preference,62,827.7,
49316MN1070001,Rating Area 8,No Preference,63,850.46,
49316MN1070001,Rating Area 8,No Preference,64 and over,864.3,
49316MN1070001,Rating Area 9,No Preference,0-14,270.84,
49316MN1070001,Rating Area 9,No Preference,15,270.84,
49316MN1070001,Rating Area 9,No Preference,16,270.84,
49316MN1070001,Rating Area 9,No Preference,17,270.84,
49316MN1070001,Rating Area 9,No Preference,18,270.84,
49316MN1070001,Rating Area 9,No Preference,19,270.84,
49316MN1070001,Rating Area 9,No Preference,20,270.84,
49316MN1070001,Rating Area 9,No Preference,21,304.32,
49316MN1070001,Rating Area 9,No Preference,22,304.32,
49316MN1070001,Rating Area 9,No Preference,23,304.32,
49316MN1070001,Rating Area 9,No Preference,24,304.32,
49316MN1070001,Rating Area 9,No Preference,25,305.54,
49316MN1070001,Rating Area 9,No Preference,26,311.62,
49316MN1070001,Rating Area 9,No Preference,27,318.93,
49316MN1070001,Rating Area 9,No Preference,28,330.79,
49316MN1070001,Rating Area 9,No Preference,29,340.53,
49316MN1070001,Rating Area 9,No Preference,30,345.4,
49316MN1070001,Rating Area 9,No Preference,31,352.71,
49316MN1070001,Rating Area 9,No Preference,32,360.01,
49316MN1070001,Rating Area 9,No Preference,33,364.57,
49316MN1070001,Rating Area 9,No Preference,34,369.44,
49316MN1070001,Rating Area 9,No Preference,35,371.88,
49316MN1070001,Rating Area 9,No Preference,36,374.31,
49316MN1070001,Rating Area 9,No Preference,37,376.75,
49316MN1070001,Rating Area 9,No Preference,38,379.18,
49316MN1070001,Rating Area 9,No Preference,39,384.05,
49316MN1070001,Rating Area 9,No Preference,40,388.92,
49316MN1070001,Rating Area 9,No Preference,41,396.22,
49316MN1070001,Rating Area 9,No Preference,42,403.22,
49316MN1070001,Rating Area 9,No Preference,43,412.96,
49316MN1070001,Rating Area 9,No Preference,44,425.13,
49316MN1070001,Rating Area 9,No Preference,45,439.44,
49316MN1070001,Rating Area 9,No Preference,46,456.48,
49316MN1070001,Rating Area 9,No Preference,47,475.65,
49316MN1070001,Rating Area 9,No Preference,48,497.56,
49316MN1070001,Rating Area 9,No Preference,49,519.17,
49316MN1070001,Rating Area 9,No Preference,50,543.51,
49316MN1070001,Rating Area 9,No Preference,51,567.55,
49316MN1070001,Rating Area 9,No Preference,52,594.03,
49316MN1070001,Rating Area 9,No Preference,53,620.81,
49316MN1070001,Rating Area 9,No Preference,54,649.72,
49316MN1070001,Rating Area 9,No Preference,55,678.63,
49316MN1070001,Rating Area 9,No Preference,56,709.98,
49316MN1070001,Rating Area 9,No Preference,57,741.62,
49316MN1070001,Rating Area 9,No Preference,58,775.4,
49316MN1070001,Rating Area 9,No Preference,59,792.14,
49316MN1070001,Rating Area 9,No Preference,60,825.92,
49316MN1070001,Rating Area 9,No Preference,61,855.14,
49316MN1070001,Rating Area 9,No Preference,62,874.31,
49316MN1070001,Rating Area 9,No Preference,63,898.35,
49316MN1070001,Rating Area 9,No Preference,64 and over,912.96,
49316MN1070003,Rating Area 1,No Preference,0-14,332.1,
49316MN1070003,Rating Area 1,No Preference,15,332.1,
49316MN1070003,Rating Area 1,No Preference,16,332.1,
49316MN1070003,Rating Area 1,No Preference,17,332.1,
49316MN1070003,Rating Area 1,No Preference,18,332.1,
49316MN1070003,Rating Area 1,No Preference,19,332.1,
49316MN1070003,Rating Area 1,No Preference,20,332.1,
49316MN1070003,Rating Area 1,No Preference,21,373.14,
49316MN1070003,Rating Area 1,No Preference,22,373.14,
49316MN1070003,Rating Area 1,No Preference,23,373.14,
49316MN1070003,Rating Area 1,No Preference,24,373.14,
49316MN1070003,Rating Area 1,No Preference,25,374.64,
49316MN1070003,Rating Area 1,No Preference,26,382.1,
49316MN1070003,Rating Area 1,No Preference,27,391.05,
49316MN1070003,Rating Area 1,No Preference,28,405.61,
49316MN1070003,Rating Area 1,No Preference,29,417.55,
49316MN1070003,Rating Area 1,No Preference,30,423.52,
49316MN1070003,Rating Area 1,No Preference,31,432.47,
49316MN1070003,Rating Area 1,No Preference,32,441.43,
49316MN1070003,Rating Area 1,No Preference,33,447.03,
49316MN1070003,Rating Area 1,No Preference,34,453,
49316MN1070003,Rating Area 1,No Preference,35,455.98,
49316MN1070003,Rating Area 1,No Preference,36,458.97,
49316MN1070003,Rating Area 1,No Preference,37,461.95,
49316MN1070003,Rating Area 1,No Preference,38,464.94,
49316MN1070003,Rating Area 1,No Preference,39,470.91,
49316MN1070003,Rating Area 1,No Preference,40,476.88,
49316MN1070003,Rating Area 1,No Preference,41,485.83,
49316MN1070003,Rating Area 1,No Preference,42,494.42,
49316MN1070003,Rating Area 1,No Preference,43,506.36,
49316MN1070003,Rating Area 1,No Preference,44,521.28,
49316MN1070003,Rating Area 1,No Preference,45,538.82,
49316MN1070003,Rating Area 1,No Preference,46,559.72,
49316MN1070003,Rating Area 1,No Preference,47,583.22,
49316MN1070003,Rating Area 1,No Preference,48,610.09,
49316MN1070003,Rating Area 1,No Preference,49,636.58,
