Plan ID*,Rating Area ID*,Tobacco*,Age*,Individual Rate*,Tobacco Rate*
49316MN1070001,Rating Area 1,No Preference,0-20,233.28,
49316MN1070001,Rating Area 1,No Preference,21,262.11,
49316MN1070001,Rating Area 1,No Preference,22,262.11,
49316MN1070001,Rating Area 1,No Preference,23,262.11,
49316MN1070001,Rating Area 1,No Preference,24,262.11,
49316MN1070001,Rating Area 1,No Preference,25,263.16,
49316MN1070001,Rating Area 1,No Preference,26,268.4,
49316MN1070001,Rating Area 1,No Preference,27,274.69,
49316MN1070001,Rating Area 1,No Preference,28,284.92,
49316MN1070001,Rating Area 1,No Preference,29,293.3,
49316MN1070001,Rating Area 1,No Preference,30,297.5,
49316MN1070001,Rating Area 1,No Preference,31,303.79,
49316MN1070001,Rating Area 1,No Preference,32,310.08,
49316MN1070001,Rating Area 1,No Preference,33,314.01,
49316MN1070001,Rating Area 1,No Preference,34,318.2,
49316MN1070001,Rating Area 1,No Preference,35,320.3,
49316MN1070001,Rating Area 1,No Preference,36,322.4,
49316MN1070001,Rating Area 1,No Preference,37,324.49,
49316MN1070001,Rating Area 1,No Preference,38,326.59,
49316MN1070001,Rating Area 1,No Preference,39,330.78,
49316MN1070001,Rating Area 1,No Preference,40,334.98,
49316MN1070001,Rating Area 1,No Preference,41,341.27,
49316MN1070001,Rating Area 1,No Preference,42,347.3,
49316MN1070001,Rating Area 1,No Preference,43,355.69,
49316MN1070001,Rating Area 1,No Preference,44,366.17,
49316MN1070001,Rating Area 1,No Preference,45,378.49,
49316MN1070001,Rating Area 1,No Preference,46,393.17,
49316MN1070001,Rating Area 1,No Preference,47,409.68,
49316MN1070001,Rating Area 1,No Preference,48,428.55,
49316MN1070001,Rating Area 1,No Preference,49,447.16,
49316MN1070001,Rating Area 1,No Preference,50,468.13,
49316MN1070001,Rating Area 1,No Preference,51,488.84,
49316MN1070001,Rating Area 1,No Preference,52,511.64,
49316MN1070001,Rating Area 1,No Preference,53,534.71,
49316MN1070001,Rating Area 1,No Preference,54,559.61,
49316MN1070001,Rating Area 1,No Preference,55,584.51,
49316MN1070001,Rating Area 1,No Preference,56,611.51,
49316MN1070001,Rating Area 1,No Preference,57,638.77,
49316MN1070001,Rating Area 1,No Preference,58,667.86,
49316MN1070001,Rating Area 1,No Preference,59,682.28,
49316MN1070001,Rating Area 1,No Preference,60,711.37,
49316MN1070001,Rating Area 1,No Preference,61,736.53,
49316MN1070001,Rating Area 1,No Preference,62,753.05,
49316MN1070001,Rating Area 1,No Preference,63,773.75,
49316MN1070001,Rating Area 1,No Preference,64,786.33,
49316MN1070001,Rating Area 1,No Preference,65 and over,786.33,
49316MN1070001,Rating Area 2,No Preference,0-20,204,
49316MN1070001,Rating Area 2,No Preference,21,229.21,
49316MN1070001,Rating Area 2,No Preference,22,229.21,
49316MN1070001,Rating Area 2,No Preference,23,229.21,
49316MN1070001,Rating Area 2,No Preference,24,229.21,
49316MN1070001,Rating Area 2,No Preference,25,230.13,
49316MN1070001,Rating Area 2,No Preference,26,234.72,
49316MN1070001,Rating Area 2,No Preference,27,240.22,
49316MN1070001,Rating Area 2,No Preference,28,249.16,
49316MN1070001,Rating Area 2,No Preference,29,256.49,
49316MN1070001,Rating Area 2,No Preference,30,260.16,
49316MN1070001,Rating Area 2,No Preference,31,265.66,
49316MN1070001,Rating Area 2,No Preference,32,271.16,
49316MN1070001,Rating Area 2,No Preference,33,274.6,
49316MN1070001,Rating Area 2,No Preference,34,278.27,
49316MN1070001,Rating Area 2,No Preference,35,280.1,
49316MN1070001,Rating Area 2,No Preference,36,281.93,
49316MN1070001,Rating Area 2,No Preference,37,283.77,
49316MN1070001,Rating Area 2,No Preference,38,285.6,
49316MN1070001,Rating Area 2,No Preference,39,289.27,
49316MN1070001,Rating Area 2,No Preference,40,292.94,
49316MN1070001,Rating Area 2,No Preference,41,298.44,
49316MN1070001,Rating Area 2,No Preference,42,303.71,
