Plan ID*,Rating Area ID*,Tobacco*,Age*,Individual Rate*,Tobacco Rate*
49316MN1070001,Rating Area 1,No Preference,0-20,226.27,
49316MN1070001,Rating Area 1,No Preference,21,254.24,
49316MN1070001,Rating Area 1,No Preference,22,254.24,
49316MN1070001,Rating Area 1,No Preference,23,254.24,
49316MN1070001,Rating Area 1,No Preference,24,254.24,
49316MN1070001,Rating Area 1,No Preference,25,255.25,
49316MN1070001,Rating Area 1,No Preference,26,260.34,
49316MN1070001,Rating Area 1,No Preference,27,266.44,
49316MN1070001,Rating Area 1,No Preference,28,276.35,
49316MN1070001,Rating Area 1,No Preference,29,284.49,
49316MN1070001,Rating Area 1,No Preference,30,288.56,
49316MN1070001,Rating Area 1,No Preference,31,294.66,
49316MN1070001,Rating Area 1,No Preference,32,300.76,
49316MN1070001,Rating Area 1,No Preference,33,304.57,
49316MN1070001,Rating Area 1,No Preference,34,308.64,
49316MN1070001,Rating Area 1,No Preference,35,310.68,
49316MN1070001,Rating Area 1,No Preference,36,312.71,
49316MN1070001,Rating Area 1,No Preference,37,314.74,
49316MN1070001,Rating Area 1,No Preference,38,316.78,
49316MN1070001,Rating Area 1,No Preference,39,320.85,
49316MN1070001,Rating Area 1,No Preference,40,324.91,
49316MN1070001,Rating Area 1,No Preference,41,331.02,
49316MN1070001,Rating Area 1,No Preference,42,336.86,
49316MN1070001,Rating Area 1,No Preference,43,345,
49316MN1070001,Rating Area 1,No Preference,44,355.17,
49316MN1070001,Rating Area 1,No Preference,45,367.12,
49316MN1070001,Rating Area 1,No Preference,46,381.35,
49316MN1070001,Rating Area 1,No Preference,47,397.37,
49316MN1070001,Rating Area 1,No Preference,48,415.68,
49316MN1070001,Rating Area 1,No Preference,49,433.73,
49316MN1070001,Rating Area 1,No Preference,50,454.07,
49316MN1070001,Rating Area 1,No Preference,51,474.15,
49316MN1070001,Rating Area 1,No Preference,52,496.27,
49316MN1070001,Rating Area 1,No Preference,53,518.64,
49316MN1070001,Rating Area 1,No Preference,54,542.79,
49316MN1070001,Rating Area 1,No Preference,55,566.95,
49316MN1070001,Rating Area 1,No Preference,56,593.13,
49316MN1070001,Rating Area 1,No Preference,57,619.57,
49316MN1070001,Rating Area 1,No Preference,58,647.79,
49316MN1070001,Rating Area 1,No Preference,59,661.78,
49316MN1070001,Rating Area 1,No Preference,60,690,
49316MN1070001,Rating Area 1,No Preference,61,714.4,
49316MN1070001,Rating Area 1,No Preference,62,730.42,
49316MN1070001,Rating Area 1,No Preference,63,750.5,
49316MN1070001,Rating Area 1,No Preference,64,762.72,
49316MN1070001,Rating Area 1,No Preference,65 and over,762.72,
49316MN1070001,Rating Area 2,No Preference,0-20,197.87,
49316MN1070001,Rating Area 2,No Preference,21,222.33,
49316MN1070001,Rating Area 2,No Preference,22,222.33,
49316MN1070001,Rating Area 2,No Preference,23,222.33,
49316MN1070001,Rating Area 2,No Preference,24,222.33,
49316MN1070001,Rating Area 2,No Preference,25,223.22,
49316MN1070001,Rating Area 2,No Preference,26,227.66,
49316MN1070001,Rating Area 2,No Preference,27,233,
49316MN1070001,Rating Area 2,No Preference,28,241.67,
49316MN1070001,Rating Area 2,No Preference,29,248.78,
49316MN1070001,Rating Area 2,No Preference,30,252.34,
49316MN1070001,Rating Area 2,No Preference,31,257.68,
49316MN1070001,Rating Area 2,No Preference,32,263.01,
49316MN1070001,Rating Area 2,No Preference,33,266.35,
49316MN1070001,Rating Area 2,No Preference,34,269.91,
49316MN1070001,Rating Area 2,No Preference,35,271.68,
49316MN1070001,Rating Area 2,No Preference,36,273.46,
49316MN1070001,Rating Area 2,No Preference,37,275.24,
49316MN1070001,Rating Area 2,No Preference,38,277.02,
49316MN1070001,Rating Area 2,No Preference,39,280.58,
49316MN1070001,Rating Area 2,No Preference,40,284.14,
