Plan ID*,Rating Area ID*,Tobacco*,Age*,Individual Rate*,Tobacco Rate*
57129MN0220001,Rating Area 1,No Preference,0-14,225.09,
57129MN0220001,Rating Area 1,No Preference,15,225.09,
57129MN0220001,Rating Area 1,No Preference,16,225.09,
57129MN0220001,Rating Area 1,No Preference,17,225.09,
57129MN0220001,Rating Area 1,No Preference,18,225.09,
57129MN0220001,Rating Area 1,No Preference,19,225.09,
57129MN0220001,Rating Area 1,No Preference,20,225.09,
57129MN0220001,Rating Area 1,No Preference,21,252.91,
57129MN0220001,Rating Area 1,No Preference,22,252.91,
57129MN0220001,Rating Area 1,No Preference,23,252.91,
57129MN0220001,Rating Area 1,No Preference,24,252.91,
57129MN0220001,Rating Area 1,No Preference,25,253.92,
57129MN0220001,Rating Area 1,No Preference,26,258.98,
57129MN0220001,Rating Area 1,No Preference,27,265.05,
57129MN0220001,Rating Area 1,No Preference,28,274.91,
57129MN0220001,Rating Area 1,No Preference,29,283.01,
57129MN0220001,Rating Area 1,No Preference,30,287.05,
57129MN0220001,Rating Area 1,No Preference,31,293.12,
57129MN0220001,Rating Area 1,No Preference,32,299.19,
57129MN0220001,Rating Area 1,No Preference,33,302.99,
57129MN0220001,Rating Area 1,No Preference,34,307.03,
57129MN0220001,Rating Area 1,No Preference,35,309.06,
57129MN0220001,Rating Area 1,No Preference,36,311.08,
57129MN0220001,Rating Area 1,No Preference,37,313.1,
57129MN0220001,Rating Area 1,No Preference,38,315.13,
57129MN0220001,Rating Area 1,No Preference,39,319.17,
57129MN0220001,Rating Area 1,No Preference,40,323.22,
57129MN0220001,Rating Area 1,No Preference,41,329.29,
57129MN0220001,Rating Area 1,No Preference,42,335.11,
57129MN0220001,Rating Area 1,No Preference,43,343.2,
57129MN0220001,Rating Area 1,No Preference,44,353.31,
57129MN0220001,Rating Area 1,No Preference,45,365.2,
57129MN0220001,Rating Area 1,No Preference,46,379.36,
57129MN0220001,Rating Area 1,No Preference,47,395.3,
57129MN0220001,Rating Area 1,No Preference,48,413.51,
57129MN0220001,Rating Area 1,No Preference,49,431.46,
57129MN0220001,Rating Area 1,No Preference,50,451.7,
57129MN0220001,Rating Area 1,No Preference,51,471.68,
57129MN0220001,Rating Area 1,No Preference,52,493.68,
57129MN0220001,Rating Area 1,No Preference,53,515.94,
57129MN0220001,Rating Area 1,No Preference,54,539.96,
57129MN0220001,Rating Area 1,No Preference,55,563.99,
57129MN0220001,Rating Area 1,No Preference,56,590.04,
57129MN0220001,Rating Area 1,No Preference,57,616.34,
57129MN0220001,Rating Area 1,No Preference,58,644.41,
57129MN0220001,Rating Area 1,No Preference,59,658.32,
57129MN0220001,Rating Area 1,No Preference,60,686.4,
57129MN0220001,Rating Area 1,No Preference,61,710.68,
57129MN0220001,Rating Area 1,No Preference,62,726.61,
57129MN0220001,Rating Area 1,No Preference,63,746.59,
57129MN0220001,Rating Area 1,No Preference,64 and over,758.73,
57129MN0220001,Rating Area 2,No Preference,0-14,231.61,
57129MN0220001,Rating Area 2,No Preference,15,231.61,
57129MN0220001,Rating Area 2,No Preference,16,231.61,
57129MN0220001,Rating Area 2,No Preference,17,231.61,
57129MN0220001,Rating Area 2,No Preference,18,231.61,
57129MN0220001,Rating Area 2,No Preference,19,231.61,
57129MN0220001,Rating Area 2,No Preference,20,231.61,
57129MN0220001,Rating Area 2,No Preference,21,260.23,
57129MN0220001,Rating Area 2,No Preference,22,260.23,
57129MN0220001,Rating Area 2,No Preference,23,260.23,
57129MN0220001,Rating Area 2,No Preference,24,260.23,
57129MN0220001,Rating Area 2,No Preference,25,261.27,
57129MN0220001,Rating Area 2,No Preference,26,266.48,
57129MN0220001,Rating Area 2,No Preference,27,272.72,
57129MN0220001,Rating Area 2,No Preference,28,282.87,
57129MN0220001,Rating Area 2,No Preference,29,291.2,
57129MN0220001,Rating Area 2,No Preference,30,295.36,
57129MN0220001,Rating Area 2,No Preference,31,301.61,
57129MN0220001,Rating Area 2,No Preference,32,307.86,
57129MN0220001,Rating Area 2,No Preference,33,311.76,
57129MN0220001,Rating Area 2,No Preference,34,315.92,
57129MN0220001,Rating Area 2,No Preference,35,318.01,
57129MN0220001,Rating Area 2,No Preference,36,320.09,
57129MN0220001,Rating Area 2,No Preference,37,322.17,
57129MN0220001,Rating Area 2,No Preference,38,324.25,
57129MN0220001,Rating Area 2,No Preference,39,328.41,
57129MN0220001,Rating Area 2,No Preference,40,332.58,
57129MN0220001,Rating Area 2,No Preference,41,338.82,
57129MN0220001,Rating Area 2,No Preference,42,344.81,
57129MN0220001,Rating Area 2,No Preference,43,353.14,
57129MN0220001,Rating Area 2,No Preference,44,363.55,
57129MN0220001,Rating Area 2,No Preference,45,375.78,
57129MN0220001,Rating Area 2,No Preference,46,390.35,
57129MN0220001,Rating Area 2,No Preference,47,406.74,
57129MN0220001,Rating Area 2,No Preference,48,425.48,
57129MN0220001,Rating Area 2,No Preference,49,443.96,
57129MN0220001,Rating Area 2,No Preference,50,464.78,
57129MN0220001,Rating Area 2,No Preference,51,485.34,
57129MN0220001,Rating Area 2,No Preference,52,507.98,
57129MN0220001,Rating Area 2,No Preference,53,530.88,
57129MN0220001,Rating Area 2,No Preference,54,555.6,
57129MN0220001,Rating Area 2,No Preference,55,580.32,
57129MN0220001,Rating Area 2,No Preference,56,607.12,
57129MN0220001,Rating Area 2,No Preference,57,634.19,
57129MN0220001,Rating Area 2,No Preference,58,663.07,
57129MN0220001,Rating Area 2,No Preference,59,677.39,
57129MN0220001,Rating Area 2,No Preference,60,706.27,
57129MN0220001,Rating Area 2,No Preference,61,731.26,
57129MN0220001,Rating Area 2,No Preference,62,747.65,
57129MN0220001,Rating Area 2,No Preference,63,768.21,
57129MN0220001,Rating Area 2,No Preference,64 and over,780.69,
57129MN0220001,Rating Area 3,No Preference,0-14,199.89,
57129MN0220001,Rating Area 3,No Preference,15,199.89,
57129MN0220001,Rating Area 3,No Preference,16,199.89,
57129MN0220001,Rating Area 3,No Preference,17,199.89,
57129MN0220001,Rating Area 3,No Preference,18,199.89,
57129MN0220001,Rating Area 3,No Preference,19,199.89,
57129MN0220001,Rating Area 3,No Preference,20,199.89,
57129MN0220001,Rating Area 3,No Preference,21,224.59,
57129MN0220001,Rating Area 3,No Preference,22,224.59,
57129MN0220001,Rating Area 3,No Preference,23,224.59,
57129MN0220001,Rating Area 3,No Preference,24,224.59,
57129MN0220001,Rating Area 3,No Preference,25,225.49,
57129MN0220001,Rating Area 3,No Preference,26,229.98,
57129MN0220001,Rating Area 3,No Preference,27,235.37,
57129MN0220001,Rating Area 3,No Preference,28,244.13,
57129MN0220001,Rating Area 3,No Preference,29,251.32,
57129MN0220001,Rating Area 3,No Preference,30,254.91,
57129MN0220001,Rating Area 3,No Preference,31,260.3,
57129MN0220001,Rating Area 3,No Preference,32,265.69,
57129MN0220001,Rating Area 3,No Preference,33,269.06,
57129MN0220001,Rating Area 3,No Preference,34,272.65,
57129MN0220001,Rating Area 3,No Preference,35,274.45,
57129MN0220001,Rating Area 3,No Preference,36,276.25,
57129MN0220001,Rating Area 3,No Preference,37,278.04,
57129MN0220001,Rating Area 3,No Preference,38,279.84,
57129MN0220001,Rating Area 3,No Preference,39,283.43,
57129MN0220001,Rating Area 3,No Preference,40,287.03,
57129MN0220001,Rating Area 3,No Preference,41,292.42,
57129MN0220001,Rating Area 3,No Preference,42,297.58,
57129MN0220001,Rating Area 3,No Preference,43,304.77,
57129MN0220001,Rating Area 3,No Preference,44,313.75,
57129MN0220001,Rating Area 3,No Preference,45,324.31,
57129MN0220001,Rating Area 3,No Preference,46,336.89,
57129MN0220001,Rating Area 3,No Preference,47,351.04,
57129MN0220001,Rating Area 3,No Preference,48,367.21,
57129MN0220001,Rating Area 3,No Preference,49,383.15,
57129MN0220001,Rating Area 3,No Preference,50,401.12,
57129MN0220001,Rating Area 3,No Preference,51,418.86,
57129MN0220001,Rating Area 3,No Preference,52,438.4,
57129MN0220001,Rating Area 3,No Preference,53,458.17,
57129MN0220001,Rating Area 3,No Preference,54,479.5,
57129MN0220001,Rating Area 3,No Preference,55,500.84,
57129MN0220001,Rating Area 3,No Preference,56,523.97,
57129MN0220001,Rating Area 3,No Preference,57,547.33,
57129MN0220001,Rating Area 3,No Preference,58,572.26,
57129MN0220001,Rating Area 3,No Preference,59,584.61,
